Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
345.24366	345.2799	.0363	ST 23:1;O2	C23H38O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 23:1;O2
345.24366	345.2071	.0365	ST 21:3;O4	C21H30O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O4
345.24366	345.2566	.0129	FA 20:1	C20H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 20:1
345.24366	345.2566	.0129	SFE 20:1	C20H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 20:1
345.24366	345.2566	.0129	WE 20:1	C20H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 20:1
345.24366	345.2202	.0235	FA 19:2;O	C19H34O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O
345.24366	345.1991	.0446	ST 22:4;O	C22H30O	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 22:4;O
345.24366	345.2435	.0001	ST 21:2;O	C21H32O	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O
345.24366	345.2283	.0154	FA 17:1;O2	C17H32O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 17:1;O2
345.24366	345.2647	.0210	FA 18:0;O	C18H36O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:0;O
345.24366	345.2071	.0365	FA 20:6	C20H28O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:6
345.24366	345.2071	.0365	ST 20:3;O2	C20H28O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 20:3;O2
345.24366	345.2435	.0001	ST 20:2;O	C20H30O	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 20:2;O
345.24366	345.2283	.0154	FA 16:1;O2	C16H30O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 16:1;O2
345.24366	345.2647	.0210	FA 17:0;O	C17H34O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 17:0;O
345.24366	345.2071	.0365	FA 19:6	C19H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 19:6
345.24366	345.2071	.0365	ST 19:3;O2	C19H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O2
345.24366	345.2071	.0365	WE 19:6	C19H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 19:6
345.24366	345.2423	.0013	PG O-31:1	C37H73O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-31:1
345.24366	345.2617	.0181	DG 42:8	C45H72O5	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=DG 42:8
345.24366	345.2241	.0195	PG 30:1	C36H69O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 30:1
239.05941	239.0925	.0331	FA 12:4;O3	C12H16O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 12:4;O3
239.05941	239.0692	.0098	FA 9:1;O3	C9H16O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 9:1;O3
239.05941	239.0481	.0114	FA 12:6;O	C12H12O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 12:6;O
239.05941	239.1056	.0462	FA 10:0;O2	C10H20O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 10:0;O2
239.05941	239.0561	.0033	FA 10:5;O2	C10H10O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 10:5;O2
239.05941	239.0409	.0185	FOH 6:2;O6	C6H10O7	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FOH 6:2;O6
239.05941	239.0773	.0178	FA 6:0;O4	C6H12O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 6:0;O4
239.05941	239.0925	.0331	SFE 10:4;O	C10H12O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 10:4;O
321.24363	321.2435	.0001	FA 20:3;O	C20H34O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O
321.24363	321.2799	.0363	FA 21:2	C21H38O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 21:2
321.24363	321.2071	.0365	ST 19:1;O4	C19H30O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O4
321.24363	321.2202	.0234	FA 17:0;O	C17H34O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 17:0;O
321.24363	321.1991	.0446	ST 20:2;O	C20H30O	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 20:2;O
321.24363	321.2435	.0001	ST 19:0;O	C19H32O	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:0;O
321.24363	321.2071	.0365	FA 18:4	C18H28O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:4
321.24363	321.2071	.0365	ST 18:1;O2	C18H28O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 18:1;O2
321.24363	321.2071	.0365	FA 17:4	C17H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 17:4
321.24363	321.2374	.0062	CerPE 33:2;O2	C35H69N2O6P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CerPE 33:2;O2
321.24363	321.2318	.0119	PA O-33:2	C36H69O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA O-33:2
321.24363	321.2617	.0181	DG 38:4	C41H72O5	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=DG 38:4
321.24363	321.2486	.0049	TG 61:11	C64H102O6	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=TG 61:11
333.22030	333.2071	.0132	FA 20:5;O2	C20H30O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:5;O2
333.22030	333.2435	.0232	FA 21:4;O	C21H34O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 21:4;O
333.22030	333.2435	.0232	ST 21:1;O3	C21H34O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3
333.22030	333.2202	.0001	FA 18:1;O	C18H34O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:1;O
333.22030	333.2566	.0363	FA 19:0	C19H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:0
333.22030	333.2566	.0363	SFE 19:0	C19H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 19:0
333.22030	333.2566	.0363	WE 19:0	C19H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 19:0
333.22030	333.1838	.0365	FA 17:2;O2	C17H30O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 17:2;O2
333.22030	333.2283	.0080	FA 16:0;O2	C16H32O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:0;O2
333.22030	333.2071	.0132	FA 19:5	C19H28O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:5
333.22030	333.2071	.0132	ST 19:2;O2	C19H28O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O2
333.22030	333.1708	.0495	FA 18:5;O	C18H24O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:5;O
333.22030	333.1708	.0495	FA 18:6;O	C18H24O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:6;O
333.22030	333.1708	.0495	ST 18:3;O3	C18H24O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 18:3;O3
333.22030	333.2283	.0080	FA 15:0;O2	C15H30O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 15:0;O2
333.22030	333.2071	.0132	FA 18:5	C18H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:5
333.22030	333.2071	.0132	SFE 18:5	C18H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:5
333.22030	333.2071	.0132	ST 18:2;O2	C18H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 18:2;O2
333.22030	333.2071	.0132	WE 18:5	C18H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 18:5
333.22030	333.2435	.0232	ST 19:1;O	C19H30O	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O
333.22030	333.1919	.0284	FA 14:1;O3	C14H26O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 14:1;O3
333.22030	333.2136	.0067	PA 34:4	C37H65O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 34:4
295.22784	295.2279	.0000	FA 18:2;O	C18H32O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O
295.22784	295.2643	.0364	FA 19:1	C19H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:1
295.22784	295.2643	.0364	SFE 19:1	C19H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 19:1
295.22784	295.2643	.0364	WE 19:1	C19H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 19:1
295.22784	295.2198	.0080	ST 19:0	C19H32	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 19:0
295.22784	295.1915	.0364	FA 16:3	C16H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:3
295.22784	295.1915	.0364	SFE 16:3	C16H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 16:3
295.22784	295.1915	.0364	WE 16:3	C16H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 16:3
295.22784	295.1915	.0364	SFE 15:3	C15H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 15:3
295.22784	295.1915	.0364	WE 15:3	C15H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 15:3
295.22784	295.2161	.0117	PA O-29:0	C32H65O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA O-29:0
295.22784	295.2461	.0182	DG 34:2	C37H68O5	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=DG 34:2
295.22784	295.2329	.0051	TG 55:8	C58H96O6	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=TG 55:8
295.22784	295.2200	.0078	PG 44:1	C50H97O10P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PG 44:1
219.02700	219.0147	.0124	FA 7:3;O6	C7H8O8	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 7:3;O6
219.02700	219.0430	.0160	FA 9:3;O2	C9H12O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 9:3;O2
219.02700	219.0510	.0240	FA 7:2;O3	C7H10O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 7:2;O3
219.02700	219.0663	.0393	FA 11:6	C11H10O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 11:6
219.02700	219.0510	.0240	FA 6:2;O3	C6H8O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 6:2;O3
219.02700	219.0663	.0393	FA 10:6	C10H8O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 10:6
325.21734	325.2173	.0000	FA 22:7	C22H30O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:7
325.21734	325.2021	.0153	FA 18:3;O3	C18H30O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3;O3
325.21734	325.2384	.0211	FA 19:2;O2	C19H34O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O2
325.21734	325.2384	.0211	FOH 19:3;O3	C19H34O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FOH 19:3;O3
325.21734	325.1940	.0234	FA 19:4	C19H30O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:4
325.21734	325.1940	.0234	ST 19:1;O2	C19H30O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O2
325.21734	325.2021	.0153	FA 17:3;O	C17H28O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 17:3;O
325.21734	325.2384	.0211	FA 18:2	C18H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2
325.21734	325.2384	.0211	SFE 18:2	C18H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:2
325.21734	325.2384	.0211	WE 18:2	C18H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 18:2
325.21734	325.2021	.0153	FA 16:3;O	C16H26O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 16:3;O
325.21734	325.2384	.0211	FA 17:2	C17H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 17:2
325.21734	325.2384	.0211	SFE 17:2	C17H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 17:2
325.21734	325.2384	.0211	WE 17:2	C17H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 17:2
325.21734	325.2161	.0012	PA O-34:5	C37H65O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA O-34:5
325.21734	325.2085	.0088	PG 27:0	C33H65O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 27:0
325.21734	325.2267	.0094	PG O-28:0	C34H69O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-28:0
325.21734	325.1979	.0194	PA 33:5	C36H61O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 33:5
325.21734	325.2306	.0132	PI 44:0	C53H103O13P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PI 44:0
397.17067	397.2021	.0314	ST 24:6;O5	C24H30O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:6;O5
397.17067	397.1787	.0081	ST 21:3;O5	C21H30O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O5
397.17067	397.2151	.0444	FA 22:5;O2	C22H34O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:5;O2
397.17067	397.1327	.0380	ST 18:3;O2;S	C18H24O5S	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 18:3;O2;S
397.17067	397.1868	.0161	FA 18:5;O4	C18H26O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:5;O4
397.17067	397.1932	.0226	PI 28:3;O3	C37H65O16P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PI 28:3;O3
249.18583	249.1860	.0002	FA 16:3	C16H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:3
249.18583	249.1860	.0002	SFE 16:3	C16H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 16:3
249.18583	249.1860	.0002	WE 16:3	C16H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 16:3
249.18583	249.1496	.0362	FA 15:4;O	C15H22O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 15:4;O
249.18583	249.1627	.0231	FA 13:0	C13H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 13:0
249.18583	249.1627	.0231	SFE 13:0	C13H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 13:0
249.18583	249.1627	.0231	WE 13:0	C13H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 13:0
249.18583	249.1708	.0151	MG O-8:0	C11H24O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MG O-8:0
249.18583	249.1860	.0002	FA 32:6;O2	C32H52O4	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=FA 32:6;O2
249.18583	249.1852	.0006	PG O-35:0	C41H83O9P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PG O-35:0
249.18583	249.1731	.0128	PG 34:0	C40H79O10P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PG 34:0
396.23138	396.2157	.0157	LPC 9:0	C17H36NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPC 9:0
396.23138	396.2157	.0157	LPE 12:0	C17H36NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPE 12:0
396.23138	396.2521	.0207	SPBP 18:0;O3	C18H40NO6P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SPBP 18:0;O3
396.23138	396.2157	.0157	SPBP 16:1;O2	C16H34NO5P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SPBP 16:1;O2
396.23138	396.2157	.0157	PC O-10:0	C18H38NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-10:0
396.23138	396.2400	.0086	PI 31:1	C40H75O13P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PI 31:1
396.23138	396.2476	.0162	PG 38:6	C44H75O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 38:6
396.23138	396.2534	.0221	SQDG 32:0	C41H78O12S	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=SQDG 32:0
217.00258	217.0506	.0481	FA 11:7	C11H8O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 11:7
217.00258	217.0506	.0481	SFE 11:7	C11H8O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 11:7
217.00258	217.0354	.0328	FA 6:3;O3	C6H6O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 6:3;O3
217.00258	217.0506	.0481	FA 10:7	C10H6O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 10:7
355.26441	355.2643	.0002	FA 24:6	C24H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 24:6
355.26441	355.2643	.0002	ST 24:3;O2	C24H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:3;O2
355.26441	355.2490	.0154	FA 20:2;O3	C20H36O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:2;O3
355.26441	355.2854	.0210	FA 21:1;O2	C21H40O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 21:1;O2
355.26441	355.2854	.0210	MG 18:1	C21H40O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=MG 18:1
355.26441	355.2854	.0210	WE 21:1;O2	C21H40O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 21:1;O2
355.26441	355.3006	.0362	ST 25:2;O	C25H40O	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 25:2;O
355.26441	355.2279	.0365	ST 23:4;O3	C23H32O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 23:4;O3
355.26441	355.2409	.0235	FA 21:3	C21H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 21:3
355.26441	355.2409	.0235	ST 21:0;O2	C21H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 21:0;O2
355.26441	355.2409	.0235	WE 21:3	C21H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 21:3
355.26441	355.2490	.0154	FA 19:2;O	C19H34O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O
355.26441	355.2854	.0210	FA 20:1	C20H38O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:1
355.26441	355.2854	.0210	SFE 20:1	C20H38O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 20:1
355.26441	355.2854	.0210	WE 20:1	C20H38O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 20:1
355.26441	355.2279	.0365	ST 22:4;O	C22H30O	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 22:4;O
355.26441	355.2490	.0154	FA 18:2;O	C18H32O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O
355.26441	355.2854	.0210	FA 19:1	C19H36O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 19:1
355.26441	355.2854	.0210	SFE 19:1	C19H36O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 19:1
355.26441	355.2854	.0210	WE 19:1	C19H36O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 19:1
355.26441	355.2631	.0013	PA O-38:3	C41H77O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA O-38:3
355.26441	355.2687	.0043	CerPE 38:3;O2	C40H77N2O6P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CerPE 38:3;O2
355.26441	355.2461	.0183	DG 44:12	C47H68O5	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=DG 44:12
355.26441	355.2449	.0195	PA 37:3	C40H73O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 37:3
324.21805	324.2189	.0008	PG O-28:1	C34H67O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-28:1
324.21805	324.2007	.0174	PG 27:1	C33H63O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 27:1
324.21805	324.2382	.0202	DG 39:8	C42H66O5	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=DG 39:8
395.29128	395.2803	.0110	FA 23:3;O3	C23H40O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 23:3;O3
395.29128	395.2803	.0110	ST 23:0;O5	C23H40O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 23:0;O5
395.29128	395.3167	.0254	FA 24:2;O2	C24H44O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 24:2;O2
395.29128	395.2568	.0345	LPA O-16:0	C19H41O6P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPA O-16:0
395.29128	395.3319	.0407	ST 28:3;O	C28H44O	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 28:3;O
395.29128	395.2439	.0474	FA 22:4;O4	C22H36O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:4;O4
395.29128	395.2934	.0021	MG O-18:0;O	C21H44O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG O-18:0;O
395.29128	395.2722	.0190	FA 24:4	C24H40O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 24:4
395.29128	395.2722	.0190	ST 24:1;O2	C24H40O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 24:1;O2
395.29128	395.2803	.0110	FA 22:3;O	C22H38O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 22:3;O
395.29128	395.2439	.0474	FA 21:4;O2	C21H34O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 21:4;O2
395.29128	395.2439	.0474	ST 21:1;O4	C21H34O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O4
395.29128	395.2803	.0110	FA 21:3;O	C21H36O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 21:3;O
395.29128	395.3167	.0254	FA 22:2	C22H40O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:2
395.29128	395.3167	.0254	SFE 22:2	C22H40O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 22:2
395.29128	395.3167	.0254	WE 22:2	C22H40O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 22:2
395.29128	395.2439	.0474	FA 20:4;O2	C20H32O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:4;O2
395.29128	395.2867	.0045	PG 37:0	C43H85O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 37:0
395.29128	395.3049	.0137	PG O-38:0	C44H89O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-38:0
395.29128	395.3061	.0148	TG 48:7	C51H84O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=TG 48:7
415.14411	415.1658	.0217	LPA 14:1	C17H33O7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=LPA 14:1
415.14411	415.0988	.0453	ST 19:4;O3;S	C19H24O6S	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 19:4;O3;S
415.14411	415.1796	.0355	ST 19:1;O2;S	C19H30O5S	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O2;S
343.22791	343.2279	.0000	FA 22:6;O	C22H32O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:6;O
343.22791	343.2279	.0000	ST 22:3;O3	C22H32O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 22:3;O3
343.22791	343.2126	.0153	FA 18:2;O4	C18H32O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O4
343.22791	343.2490	.0211	FA 19:1;O3	C19H36O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:1;O3
343.22791	343.2490	.0211	FOH 19:2;O4	C19H36O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FOH 19:2;O4
343.22791	343.1915	.0364	ST 21:4;O4	C21H28O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4
343.22791	343.2643	.0364	FA 23:5	C23H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 23:5
343.22791	343.2643	.0364	ST 23:2;O2	C23H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 23:2;O2
343.22791	343.2409	.0130	FA 20:2	C20H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 20:2
343.22791	343.2409	.0130	SFE 20:2	C20H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 20:2
343.22791	343.2409	.0130	WE 20:2	C20H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 20:2
343.22791	343.2046	.0234	FA 19:3;O	C19H32O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:3;O
343.22791	343.2126	.0153	FA 17:2;O2	C17H30O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 17:2;O2
343.22791	343.2490	.0211	FA 18:1;O	C18H34O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:1;O
343.22791	343.1915	.0364	ST 20:4;O2	C20H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 20:4;O2
343.22791	343.2279	.0000	ST 20:3;O	C20H28O	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 20:3;O
343.22791	343.2490	.0211	FA 17:1;O	C17H32O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 17:1;O
343.22791	343.2490	.0211	FOH 17:2;O2	C17H32O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FOH 17:2;O2
343.22791	343.2449	.0170	PA 35:1	C38H73O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 35:1
343.22791	343.2461	.0182	DG 42:10	C45H68O5	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=DG 42:10
343.22791	343.2085	.0194	PG 30:3	C36H65O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 30:3
343.22791	343.2505	.0226	CerPE 35:2;O3	C37H73N2O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CerPE 35:2;O3
420.23108	420.2521	.0210	CerP 20:1;O2	C20H40NO6P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerP 20:1;O2
